,Date,Runoff Average (acre-ft/day)
3850,1960-07-17,176.33347733394262
3851,1960-07-18,62.77330326640456
3852,1960-07-19,27.27874933949822
3853,1960-07-20,0.0
3854,1960-07-21,6.109250474210143
3855,1960-07-22,50.84073397760242
3856,1960-07-23,258.17148503693227
3857,1960-07-24,37.043199249595894
3858,1960-07-25,0.7765810223753795
3859,1960-07-26,0.0
3860,1960-07-27,0.22060068780095976
3861,1960-07-28,0.0
3862,1960-07-29,0.0
3863,1960-07-30,0.0
3864,1960-07-31,0.0
3865,1960-08-01,0.0
3866,1960-08-02,41.87670557846112
3867,1960-08-03,6.003276922628679
3868,1960-08-04,17.117374705310322
3869,1960-08-05,8.064638028268664
3870,1960-08-06,0.4745328706987111
3871,1960-08-07,50.829971263083834
3872,1960-08-08,52.629551398160814
3873,1960-08-09,0.410394611152795
3874,1960-08-10,21.241797255363863
3875,1960-08-11,0.0
3876,1960-08-12,0.0
3877,1960-08-13,123.3874517171942
3878,1960-08-14,0.44977729407023387
3879,1960-08-15,0.0
3880,1960-08-16,3.881262482192741
3881,1960-08-17,2.5155630101459536
3882,1960-08-18,0.0
3883,1960-08-19,0.0
3884,1960-08-20,0.0
3885,1960-08-21,0.0
3886,1960-08-22,0.0
3887,1960-08-23,0.0
3888,1960-08-24,0.0
3889,1960-08-25,0.0
3890,1960-08-26,0.0
3891,1960-08-27,0.0
3892,1960-08-28,6.427697894097032
3893,1960-08-29,0.0
3894,1960-08-30,0.0
3895,1960-08-31,0.0
3896,1960-09-01,14.363737446256122
3897,1960-09-02,15.694488602312619
3898,1960-09-03,13.379154098351576
3899,1960-09-04,0.2795719613264894
3900,1960-09-05,0.0
3901,1960-09-06,0.0
3902,1960-09-07,0.0
3903,1960-09-08,0.0
3904,1960-09-09,0.0
3905,1960-09-10,0.0
3906,1960-09-11,0.0
3907,1960-09-12,0.0
3908,1960-09-13,0.0
3909,1960-09-14,0.0
3910,1960-09-15,0.0
3911,1960-09-16,0.0
3912,1960-09-17,0.0
3913,1960-09-18,0.0
3914,1960-09-19,0.0
3915,1960-09-20,38.16874835724401
3916,1960-09-21,0.06676333090312511
3917,1960-09-22,0.0
3918,1960-09-23,0.0
3919,1960-09-24,0.0
3920,1960-09-25,3.8801209811374786
3921,1960-09-26,0.0
3922,1960-09-27,0.0
3923,1960-09-28,0.0
3924,1960-09-29,0.0
3925,1960-09-30,0.0
3926,1960-10-01,0.0
3927,1960-10-02,0.0
3928,1960-10-03,0.03988934079574945
3929,1960-10-04,0.0
3930,1960-10-05,0.0
3931,1960-10-06,0.0
3932,1960-10-07,0.0
3933,1960-10-08,0.0
3934,1960-10-09,0.0
3935,1960-10-10,0.0
3936,1960-10-11,0.0
3937,1960-10-12,0.0
3938,1960-10-13,0.0
3939,1960-10-14,0.0
3940,1960-10-15,0.0
3941,1960-10-16,0.0
3942,1960-10-17,0.0
3943,1960-10-18,0.0
3944,1960-10-19,0.0
3945,1960-10-20,127.7539111942196
3946,1960-10-21,86.69909335996626
3947,1960-10-22,6.661245691510559
3948,1960-10-23,4.074979389076031
3949,1960-10-24,12.985746035473104
3950,1960-10-25,22.39998020455502
3951,1960-10-26,17.723320448014196
3952,1960-10-27,0.44522192262013977
3953,1960-10-28,0.6310482937585498
3954,1960-10-29,3.8401396920567277
3955,1960-10-30,1.2889804895127701
3956,1960-10-31,0.7842287567612761
3957,1960-11-01,1.1726983490153744
3958,1960-11-02,2.853692647013664
3959,1960-11-03,5.227953954182509
3960,1960-11-04,12.67774547229053
3961,1960-11-05,2.753335219150471
3962,1960-11-06,3.404802298695184
3963,1960-11-07,13.281367565428727
3964,1960-11-08,12.491057879472448
3965,1960-11-09,27.9208058639253
3966,1960-11-10,49.66378924900315
3967,1960-11-11,38.572289055396304
3968,1960-11-12,8.152187648156175
3969,1960-11-13,0.5233986840420938
3970,1960-11-14,3.722215313035935
3971,1960-11-15,22.303462638592844
3972,1960-11-16,27.563006775458913
3973,1960-11-17,5.735577944337039
3974,1960-11-18,0.8502205061543948
3975,1960-11-19,3.3001863538456027
3976,1960-11-20,15.873915213297279
3977,1960-11-21,3.6332165641076557
3978,1960-11-22,16.484284890733516
3979,1960-11-23,21.560198411166468
3980,1960-11-24,0.7612978011616185
3981,1960-11-25,38.18649207160935
3982,1960-11-26,40.77885689926712
3983,1960-11-27,0.0
3984,1960-11-28,0.0
3985,1960-11-29,0.0
3986,1960-11-30,5.477103164059662
3987,1960-12-01,1.9778997026512566
3988,1960-12-02,1.0072086929475406
3989,1960-12-03,0.0525402157944697
3990,1960-12-04,0.0
3991,1960-12-05,0.0
3992,1960-12-06,0.0
3993,1960-12-07,7.247850731420511
3994,1960-12-08,0.0
3995,1960-12-09,0.0
3996,1960-12-10,0.0
3997,1960-12-11,0.0
3998,1960-12-12,0.0
3999,1960-12-13,0.0
4000,1960-12-14,0.0
4001,1960-12-15,0.0
4002,1960-12-16,0.0
4003,1960-12-17,0.0
4004,1960-12-18,0.0
4005,1960-12-19,0.0
4006,1960-12-20,0.0
4007,1960-12-21,0.0
4008,1960-12-22,0.0
4009,1960-12-23,0.0
4010,1960-12-24,0.0
4011,1960-12-25,0.0
4012,1960-12-26,15.339881955104195
4013,1960-12-27,14.315385665936965
4014,1960-12-28,0.0
4015,1960-12-29,0.0
4016,1960-12-30,7.875203474850803
4017,1960-12-31,0.0
4018,1961-01-01,0.0
4019,1961-01-02,0.0
4020,1961-01-03,0.0
4021,1961-01-04,0.0
4022,1961-01-05,0.0
4023,1961-01-06,0.0
4024,1961-01-07,0.0
4025,1961-01-08,0.0
4026,1961-01-09,0.0
4027,1961-01-10,0.1384917818166304
4028,1961-01-11,13.978659383054262
4029,1961-01-12,23.22958731316734
4030,1961-01-13,4.0502111230882445
4031,1961-01-14,0.0
4032,1961-01-15,0.0
4033,1961-01-16,0.0
4034,1961-01-17,0.0
4035,1961-01-18,0.0
4036,1961-01-19,21.813324039567604
4037,1961-01-20,37.86678742094988
4038,1961-01-21,0.0
4039,1961-01-22,0.0
4040,1961-01-23,0.0
4041,1961-01-24,0.0
4042,1961-01-25,0.0
4043,1961-01-26,0.0
4044,1961-01-27,0.0
4045,1961-01-28,0.0
4046,1961-01-29,0.0
4047,1961-01-30,0.0
4048,1961-01-31,0.0
4049,1961-02-01,0.0
4050,1961-02-02,0.0
4051,1961-02-03,0.0
4052,1961-02-04,0.0
4053,1961-02-05,0.0
4054,1961-02-06,0.0
4055,1961-02-07,0.0
4056,1961-02-08,0.0
4057,1961-02-09,9.526560635111611
4058,1961-02-10,24.90672098125338
4059,1961-02-11,14.537625082861071
4060,1961-02-12,0.5829330423869601
4061,1961-02-13,0.0
4062,1961-02-14,0.0
4063,1961-02-15,0.0
4064,1961-02-16,0.0
4065,1961-02-17,0.0
4066,1961-02-18,103.74125857726577
4067,1961-02-19,189.6003196659158
4068,1961-02-20,223.555398660115
4069,1961-02-21,632.7579234822822
4070,1961-02-22,1073.0090671532557
4071,1961-02-23,507.706994259746
4072,1961-02-24,716.7925261438488
4073,1961-02-25,882.7799227928757
4074,1961-02-26,887.9480597073887
4075,1961-02-27,615.4342873080914
4076,1961-02-28,676.1216927521028
4077,1961-03-01,1101.2838709028165
4078,1961-03-02,1448.094919940741
4079,1961-03-03,1538.9888516120882
4080,1961-03-04,75.78401648288622
4081,1961-03-05,6.000932858480376
4082,1961-03-06,45.98690359348562
4083,1961-03-07,129.88107905720915
4084,1961-03-08,466.1471034285552
4085,1961-03-09,587.4631122796893
4086,1961-03-10,193.26280589093795
4087,1961-03-11,61.86807514607243
4088,1961-03-12,44.456073692133806
4089,1961-03-13,29.981626534958462
4090,1961-03-14,8.925385832844263
4091,1961-03-15,159.89090534902994
4092,1961-03-16,239.3953545669715
4093,1961-03-17,289.0740631081184
4094,1961-03-18,536.3522041841153
4095,1961-03-19,249.10526470257918
4096,1961-03-20,108.61930404928839
4097,1961-03-21,49.150890945713215
4098,1961-03-22,67.6060212892325
4099,1961-03-23,428.2985307701323
4100,1961-03-24,809.1529291240832
4101,1961-03-25,819.8357959310999
4102,1961-03-26,877.6561196136528
4103,1961-03-27,1183.6420140387495
4104,1961-03-28,1176.7769841379895
4105,1961-03-29,296.6574421365859
4106,1961-03-30,95.19288991264821
4107,1961-03-31,133.21974364390869
4108,1961-04-01,121.68760201583535
4109,1961-04-02,104.98471144331467
4110,1961-04-03,111.68504731265398
4111,1961-04-04,561.7538203636344
4112,1961-04-05,495.2145355771804
4113,1961-04-06,237.75607016956482
4114,1961-04-07,106.05984474706615
4115,1961-04-08,492.995101367023
4116,1961-04-09,183.16844606051814
4117,1961-04-10,86.51642874069118
4118,1961-04-11,42.1411081331363
4119,1961-04-12,15.041216111871762
4120,1961-04-13,55.288194872359604
4121,1961-04-14,295.9780075336192
4122,1961-04-15,309.12179898913405
4123,1961-04-16,237.2252556166885
4124,1961-04-17,155.5415008991665
4125,1961-04-18,30.194498615963997
4126,1961-04-19,75.20659401845718
4127,1961-04-20,124.52187009637973
4128,1961-04-21,316.4511221586454
4129,1961-04-22,524.6646111180515
4130,1961-04-23,271.9555612680208
4131,1961-04-24,281.9066700304571
4132,1961-04-25,63.38607128667996
4133,1961-04-26,135.03517103576965
4134,1961-04-27,75.50432147081236
4135,1961-04-28,272.65176384486006
4136,1961-04-29,362.48563047559645
4137,1961-04-30,343.3475819679308
4138,1961-05-01,11.946048408077848
4139,1961-05-02,11.142186109554073
4140,1961-05-03,57.834762338597336
4141,1961-05-04,45.49649272224422
4142,1961-05-05,116.8607228446429
4143,1961-05-06,314.7033877771546
4144,1961-05-07,116.96963921001745
4145,1961-05-08,206.94666832258557
4146,1961-05-09,120.48837264762116
4147,1961-05-10,121.79950760554762
4148,1961-05-11,80.3753734272092
4149,1961-05-12,45.743839484440194
4150,1961-05-13,120.02226947884093
4151,1961-05-14,280.5577976796622
4152,1961-05-15,190.97362141925717
4153,1961-05-16,256.93606882096617
4154,1961-05-17,636.4614485441513
4155,1961-05-18,840.5495833834574
4156,1961-05-19,1023.1224411834206
4157,1961-05-20,1384.133160009731
4158,1961-05-21,1775.9722296258085
4159,1961-05-22,1906.3028348105488
4160,1961-05-23,2155.529931233035
4161,1961-05-24,1828.6083700066358
4162,1961-05-25,1625.0679425785588
4163,1961-05-26,1514.194126769764
4164,1961-05-27,1289.177892152982
4165,1961-05-28,1028.022596360867
4166,1961-05-29,624.4007512162395
4167,1961-05-30,574.8082630171494
4168,1961-05-31,997.1606192191089
4169,1961-06-01,931.231897269904
4170,1961-06-02,979.9181841094137
4171,1961-06-03,857.5010179769213
4172,1961-06-04,400.9294038436888
4173,1961-06-05,225.56122678078654
4174,1961-06-06,160.62802981390277
4175,1961-06-07,135.9595095726331
4176,1961-06-08,202.29748386264652
4177,1961-06-09,266.9074464812013
4178,1961-06-10,301.80474082579565
4179,1961-06-11,396.5434379571746
4180,1961-06-12,745.9143301092487
4181,1961-06-13,1524.3333522853113
4182,1961-06-14,2304.366646780486
4183,1961-06-15,2498.934009779654
4184,1961-06-16,2090.088111577477
4185,1961-06-17,2253.5821510315254
4186,1961-06-18,964.0962705092992
4187,1961-06-19,1351.5676857227916
4188,1961-06-20,657.7406539336982
4189,1961-06-21,515.568829813705
4190,1961-06-22,250.93248200220293
4191,1961-06-23,218.057627812127
4192,1961-06-24,254.4747617869152
4193,1961-06-25,149.1728219427406
4194,1961-06-26,301.5240631972893
4195,1961-06-27,696.5795228377725
4196,1961-06-28,668.4965285905355
4197,1961-06-29,661.0485464715126
4198,1961-06-30,719.959832535152
4199,1961-07-01,798.0937918512101
4200,1961-07-02,341.81739397385985
4201,1961-07-03,56.280567756538346
4202,1961-07-04,71.35543469863667
4203,1961-07-05,213.7346602621514
4204,1961-07-06,66.73602867396623
4205,1961-07-07,92.8334507393226
4206,1961-07-08,188.23151889337836
4207,1961-07-09,320.5393200086499
4208,1961-07-10,342.6699007323027
4209,1961-07-11,390.6561774168982
4210,1961-07-12,406.53624342543105
4211,1961-07-13,271.5897560076158
4212,1961-07-14,272.12591093467864
4213,1961-07-15,211.641386447849
4214,1961-07-16,243.87399879601452
4215,1961-07-17,242.9537865477893
4216,1961-07-18,250.0794446582374
4217,1961-07-19,240.8427503397214
4218,1961-07-20,304.78790646820266
4219,1961-07-21,172.66367314508616
4220,1961-07-22,118.94434720172646
4221,1961-07-23,72.88506549608962
4222,1961-07-24,67.51157925862894
4223,1961-07-25,125.37323704203277
4224,1961-07-26,184.3075174691571
4225,1961-07-27,207.27935008934995
4226,1961-07-28,105.9914518157378
4227,1961-07-29,142.53457570458346
4228,1961-07-30,161.44470953043333
4229,1961-07-31,153.90255391456125
4230,1961-08-01,156.30037838546218
4231,1961-08-02,76.58054395055994
4232,1961-08-03,66.10361457964153
4233,1961-08-04,79.76786925721704
4234,1961-08-05,100.47563824893297
4235,1961-08-06,118.88272206919908
4236,1961-08-07,32.984900990808015
4237,1961-08-08,0.0
4238,1961-08-09,0.0
4239,1961-08-10,0.0
4240,1961-08-11,0.0
4241,1961-08-12,0.0
4242,1961-08-13,0.0
4243,1961-08-14,0.0
4244,1961-08-15,0.1749911202848545
4245,1961-08-16,11.769755966754811
4246,1961-08-17,0.0
4247,1961-08-18,0.0
4248,1961-08-19,4.00540329475134
4249,1961-08-20,23.808047705637318
4250,1961-08-21,139.33178841419738
4251,1961-08-22,3.62979907192289
4252,1961-08-23,0.0
4253,1961-08-24,0.0
4254,1961-08-25,0.0
4255,1961-08-26,0.0
4256,1961-08-27,0.0
4257,1961-08-28,0.08862838900911468
4258,1961-08-29,0.0
4259,1961-08-30,0.0
4260,1961-08-31,0.0
4261,1961-09-01,0.0
4262,1961-09-02,0.0
4263,1961-09-03,0.0
4264,1961-09-04,0.0
4265,1961-09-05,0.0
4266,1961-09-06,0.0
4267,1961-09-07,140.27623194735025
4268,1961-09-08,84.6465340131177
4269,1961-09-09,0.5107391644091988
4270,1961-09-10,0.0
4271,1961-09-11,0.0
4272,1961-09-12,0.0
4273,1961-09-13,0.0
4274,1961-09-14,0.0
4275,1961-09-15,0.0
4276,1961-09-16,0.0
4277,1961-09-17,0.0
4278,1961-09-18,0.0
4279,1961-09-19,0.5714187148576133
4280,1961-09-20,0.7144823895930809
4281,1961-09-21,0.0
4282,1961-09-22,0.0
4283,1961-09-23,0.0
4284,1961-09-24,0.0
4285,1961-09-25,66.61838666150472
4286,1961-09-26,13.735745341472146
4287,1961-09-27,5.266100570091773
4288,1961-09-28,0.8087353672304517
4289,1961-09-29,0.0
4290,1961-09-30,0.0
4291,1961-10-01,0.0
4292,1961-10-02,0.0
4293,1961-10-03,0.017928336100097617
4294,1961-10-04,0.03960010524750685
4295,1961-10-05,0.0
4296,1961-10-06,0.0
4297,1961-10-07,0.0069832655134208655
4298,1961-10-08,0.0
4299,1961-10-09,0.060233678815653856
4300,1961-10-10,0.2576180878210254
4301,1961-10-11,1.4267412094320668
4302,1961-10-12,0.01605047916549105
4303,1961-10-13,0.0
4304,1961-10-14,0.0
4305,1961-10-15,0.0
4306,1961-10-16,0.0
4307,1961-10-17,0.0
4308,1961-10-18,0.0
4309,1961-10-19,0.0
4310,1961-10-20,0.0
4311,1961-10-21,0.0
4312,1961-10-22,0.0
4313,1961-10-23,0.0
4314,1961-10-24,0.0
4315,1961-10-25,0.0
4316,1961-10-26,0.0
4317,1961-10-27,0.009688279319185863
4318,1961-10-28,1.696690524466482
4319,1961-10-29,0.10603156352103059
4320,1961-10-30,0.0
4321,1961-10-31,0.0
4322,1961-11-01,0.6676225381159475
4323,1961-11-02,0.043613416629472636
4324,1961-11-03,0.0
4325,1961-11-04,0.0
4326,1961-11-05,0.02462569840989923
4327,1961-11-06,0.10062095118529317
4328,1961-11-07,1.9387136047322386
4329,1961-11-08,1.3243005059065043
4330,1961-11-09,0.0
4331,1961-11-10,0.0
4332,1961-11-11,0.7012707896479503
4333,1961-11-12,0.0
4334,1961-11-13,0.0
4335,1961-11-14,0.0
4336,1961-11-15,0.0
4337,1961-11-16,0.0
4338,1961-11-17,0.0
4339,1961-11-18,1.4925404677650482
4340,1961-11-19,0.0
4341,1961-11-20,0.0
4342,1961-11-21,0.6565001735269971
4343,1961-11-22,0.0
4344,1961-11-23,0.0
4345,1961-11-24,0.0
4346,1961-11-25,0.0
4347,1961-11-26,0.0
4348,1961-11-27,0.0
4349,1961-11-28,10.119238442156732
4350,1961-11-29,1.3362405800554165
4351,1961-11-30,2.0032514815079048
4352,1961-12-01,0.6117933710360435
4353,1961-12-02,0.0
4354,1961-12-03,0.0
4355,1961-12-04,0.0
4356,1961-12-05,0.0
4357,1961-12-06,0.0
4358,1961-12-07,0.0
4359,1961-12-08,0.0
4360,1961-12-09,2.233783143368887
4361,1961-12-10,0.0
4362,1961-12-11,1.7875415255281455
4363,1961-12-12,0.269174490297166
4364,1961-12-13,0.0
4365,1961-12-14,0.24576234912347833
4366,1961-12-15,0.0
4367,1961-12-16,0.006263603193694016
4368,1961-12-17,1.7508392193704276
4369,1961-12-18,2.4083424358279473
4370,1961-12-19,1.180543142471887
4371,1961-12-20,0.6787272081882917
4372,1961-12-21,0.0
4373,1961-12-22,0.0
4374,1961-12-23,0.0
4375,1961-12-24,1.2236223433486437
4376,1961-12-25,3.810716337172436
4377,1961-12-26,3.468467874688612
4378,1961-12-27,0.7319445913372866
4379,1961-12-28,0.47421285539727404
4380,1961-12-29,17.68060638313972
4381,1961-12-30,24.547583691799193
4382,1961-12-31,23.60998336415624
4383,1962-01-01,24.348442459363927
4384,1962-01-02,103.58083867301902
4385,1962-01-03,21.57201236572784
4386,1962-01-04,11.869096043507227
4387,1962-01-05,0.9159570455241451
4388,1962-01-06,0.5601188777213302
4389,1962-01-07,0.22935832529703723
4390,1962-01-08,0.0
4391,1962-01-09,1.2713828112283956
4392,1962-01-10,7.329636556862687
4393,1962-01-11,0.0
4394,1962-01-12,0.0
4395,1962-01-13,0.0
4396,1962-01-14,35.65780173267603
4397,1962-01-15,0.0
4398,1962-01-16,0.0
4399,1962-01-17,0.0
4400,1962-01-18,0.0
4401,1962-01-19,0.0
4402,1962-01-20,0.0
4403,1962-01-21,26.154803308063205
4404,1962-01-22,118.0774693397035
4405,1962-01-23,118.5348020713487
4406,1962-01-24,9.088987483766783
4407,1962-01-25,23.203391178157393
4408,1962-01-26,303.2897204215632
4409,1962-01-27,812.2626765582246
4410,1962-01-28,566.0657529914172
4411,1962-01-29,236.12870965586347
4412,1962-01-30,170.18075402515058
4413,1962-01-31,116.66392678448963
4414,1962-02-01,163.00830750048732
4415,1962-02-02,185.67853333933968
4416,1962-02-03,152.12069212990113
4417,1962-02-04,133.06993557721367
4418,1962-02-05,167.09653680718955
4419,1962-02-06,259.37255795828156
4420,1962-02-07,205.87352450652088
4421,1962-02-08,11.668959166869948
4422,1962-02-09,0.03482782705731661
4423,1962-02-10,6.281311664245269
4424,1962-02-11,5.698818319071536
4425,1962-02-12,1.223325688219915
4426,1962-02-13,34.645398768398834
4427,1962-02-14,91.27409978092805
4428,1962-02-15,153.04452869809887
4429,1962-02-16,217.6069850939589
4430,1962-02-17,86.92924848153083
4431,1962-02-18,7.407207482691019
4432,1962-02-19,13.608138311862895
4433,1962-02-20,44.25828497060426
4434,1962-02-21,24.807961113758726
4435,1962-02-22,6.1473949284643865
4436,1962-02-23,48.21383138779815
4437,1962-02-24,28.228348021698864
4438,1962-02-25,5.272422718936368
4439,1962-02-26,9.01085630861572
4440,1962-02-27,17.43813072162091
4441,1962-02-28,39.21638079738667
4442,1962-03-01,26.34165868234787
4443,1962-03-02,13.596320157613924
4444,1962-03-03,57.012839402208975
4445,1962-03-04,129.4989986375792
4446,1962-03-05,15.741948211900716
4447,1962-03-06,9.446405299282544
4448,1962-03-07,7.5146736049334155
4449,1962-03-08,13.360852365204527
4450,1962-03-09,0.0019833409457974908
4451,1962-03-10,0.3043718410069438
4452,1962-03-11,5.383916625570903
4453,1962-03-12,71.9228088214152
4454,1962-03-13,191.886611714097
4455,1962-03-14,9.66970616527841
4456,1962-03-15,3.8777978682619882
4457,1962-03-16,0.9952568569179095
4458,1962-03-17,448.376559296186
4459,1962-03-18,19.96509148234319
4460,1962-03-19,2.5361059853464156
4461,1962-03-20,247.93130817061297
4462,1962-03-21,350.6484702169403
4463,1962-03-22,116.34164723630306
4464,1962-03-23,68.02429427303508
4465,1962-03-24,144.00026672849415
4466,1962-03-25,187.11502462596772
4467,1962-03-26,112.12507986937219
4468,1962-03-27,281.28003227552466
4469,1962-03-28,575.1084160710916
4470,1962-03-29,988.2642029663683
4471,1962-03-30,1105.3060905435602
4472,1962-03-31,1565.9070303964818
4473,1962-04-01,1233.5346315562733
4474,1962-04-02,869.8360287816608
4475,1962-04-03,1052.5793419747597
4476,1962-04-04,1288.170716755678
4477,1962-04-05,993.386578075062
4478,1962-04-06,749.1858019791348
4479,1962-04-07,141.91284726728674
4480,1962-04-08,238.73025855240093
4481,1962-04-09,306.5232810764949
4482,1962-04-10,346.88034070786046
4483,1962-04-11,549.8483761297016
4484,1962-04-12,577.4069843021057
4485,1962-04-13,440.8616835164348
4486,1962-04-14,458.4953825695095
4487,1962-04-15,432.7176825672069
4488,1962-04-16,446.96557274064975
4489,1962-04-17,418.47181909478377
4490,1962-04-18,272.0763655553827
4491,1962-04-19,166.90471996496944
4492,1962-04-20,177.20518984415864
4493,1962-04-21,16.253059445098295
4494,1962-04-22,92.5206024890067
4495,1962-04-23,36.281733639661525
4496,1962-04-24,16.72359597469778
4497,1962-04-25,1125.8935007226148
4498,1962-04-26,531.5644515724878
4499,1962-04-27,613.8124206113297
4500,1962-04-28,183.2562189077773
4501,1962-04-29,49.97508209668461
4502,1962-04-30,37.76595696994486
4503,1962-05-01,105.3734504107874
4504,1962-05-02,60.464711596958935
4505,1962-05-03,21.554055434677743
4506,1962-05-04,39.210594664019055
4507,1962-05-05,20.722177386079277
4508,1962-05-06,11.538804207298432
4509,1962-05-07,4.228201531768867
4510,1962-05-08,37.71190442773003
4511,1962-05-09,117.97460902016391
4512,1962-05-10,180.36291636824325
4513,1962-05-11,343.89978151574644
4514,1962-05-12,412.98884416672433
4515,1962-05-13,144.85160568086366
4516,1962-05-14,188.13989106156956
4517,1962-05-15,259.54704946816014
4518,1962-05-16,202.83311097253497
4519,1962-05-17,180.40694980526615
4520,1962-05-18,73.08338448539745
4521,1962-05-19,80.01916645711754
4522,1962-05-20,81.03544939157835
4523,1962-05-21,90.79530418114346
4524,1962-05-22,117.13085523085655
4525,1962-05-23,125.22780985272213
4526,1962-05-24,69.17295507526767
4527,1962-05-25,56.654223380422316
4528,1962-05-26,82.15234690545581
4529,1962-05-27,435.4525259318284
4530,1962-05-28,599.1252873171844
4531,1962-05-29,64.03169047376745
4532,1962-05-30,58.08345096105497
4533,1962-05-31,42.47897347267636
4534,1962-06-01,21.89670171491529
4535,1962-06-02,29.121804982182017
4536,1962-06-03,18.65930578353174
4537,1962-06-04,3.3989434758298565
4538,1962-06-05,2.6417717756386576
4539,1962-06-06,3.542609810049006
4540,1962-06-07,3.9311850705377944
4541,1962-06-08,10.81464711569219
4542,1962-06-09,23.918062630646183
4543,1962-06-10,37.16254260271887
4544,1962-06-11,30.50138940065178
4545,1962-06-12,50.68353574759693
4546,1962-06-13,83.34572025192037
4547,1962-06-14,76.23491936224328
4548,1962-06-15,61.1101110161171
4549,1962-06-16,47.018338082325975
4550,1962-06-17,53.741041359730296
4551,1962-06-18,63.595411288918626
4552,1962-06-19,69.08946145299458
4553,1962-06-20,83.8074729117394
4554,1962-06-21,35.212463875294134
4555,1962-06-22,24.50783670844801
4556,1962-06-23,39.4058924673757
4557,1962-06-24,39.37848408774912
4558,1962-06-25,58.4806096820669
4559,1962-06-26,54.15632670990318
4560,1962-06-27,46.09728088813439
4561,1962-06-28,23.117685035940706
4562,1962-06-29,32.52256608022333
4563,1962-06-30,45.4877870970276
4564,1962-07-01,69.40857548032284
4565,1962-07-02,92.71850148373782
4566,1962-07-03,55.15241530926555
4567,1962-07-04,0.0
4568,1962-07-05,31.04143577939436
4569,1962-07-06,1.575235133108537
4570,1962-07-07,0.0
4571,1962-07-08,0.0
4572,1962-07-09,0.0
4573,1962-07-10,0.0
4574,1962-07-11,0.0
4575,1962-07-12,0.0
4576,1962-07-13,10.401563885290784
4577,1962-07-14,0.0
4578,1962-07-15,0.0
4579,1962-07-16,0.0
4580,1962-07-17,0.0
4581,1962-07-18,0.0
4582,1962-07-19,0.9179361044294432
4583,1962-07-20,0.17756041483591314
4584,1962-07-21,2.4637110426703615
4585,1962-07-22,1.7652956350936777
4586,1962-07-23,0.0
4587,1962-07-24,0.0
4588,1962-07-25,0.0
4589,1962-07-26,0.0
4590,1962-07-27,0.0
4591,1962-07-28,0.0
4592,1962-07-29,0.0
4593,1962-07-30,0.0
4594,1962-07-31,0.0
4595,1962-08-01,0.0
4596,1962-08-02,5.567735171445796
4597,1962-08-03,16.520235847012568
4598,1962-08-04,0.0
4599,1962-08-05,87.73526170052551
4600,1962-08-06,7.545515659865333
4601,1962-08-07,29.577912404453635
4602,1962-08-08,0.0
4603,1962-08-09,0.0
4604,1962-08-10,0.0
4605,1962-08-11,34.846546954038125
4606,1962-08-12,1.0692435896741612
4607,1962-08-13,0.0
4608,1962-08-14,0.0
4609,1962-08-15,0.0
4610,1962-08-16,0.0
4611,1962-08-17,5.730543047651636
4612,1962-08-18,0.08735610782518129
4613,1962-08-19,0.0
4614,1962-08-20,4.817470346788982
4615,1962-08-21,2.2365635696551758
4616,1962-08-22,21.394815918935215
4617,1962-08-23,0.0
4618,1962-08-24,0.0
4619,1962-08-25,11.33709698522645
4620,1962-08-26,3.318223035518471
4621,1962-08-27,7.161419358909583
4622,1962-08-28,0.0
4623,1962-08-29,3.801356131637287
4624,1962-08-30,0.0
4625,1962-08-31,0.11672869397741449
4626,1962-09-01,0.33569137738557503
4627,1962-09-02,53.8627910926404
4628,1962-09-03,0.0
4629,1962-09-04,0.0
4630,1962-09-05,0.0
4631,1962-09-06,0.0
4632,1962-09-07,0.0
4633,1962-09-08,0.0
4634,1962-09-09,0.19920257026527266
4635,1962-09-10,5.143657423530036
4636,1962-09-11,0.0
4637,1962-09-12,0.0
4638,1962-09-13,0.0
4639,1962-09-14,0.04428679848121698
4640,1962-09-15,25.18524584165465
4641,1962-09-16,0.0023563107133822998
4642,1962-09-17,0.0
4643,1962-09-18,2.03488393065374
4644,1962-09-19,9.44483292512418
4645,1962-09-20,270.61547126481196
4646,1962-09-21,291.0997624068891
4647,1962-09-22,374.43909389881867
4648,1962-09-23,79.0583451372632
4649,1962-09-24,168.89265527566351
4650,1962-09-25,188.5751847144326
4651,1962-09-26,43.72603507879511
4652,1962-09-27,67.62968206405091
4653,1962-09-28,71.35247815034097
4654,1962-09-29,88.14460662808673
4655,1962-09-30,25.693023401660028
4656,1962-10-01,10.684668131918013
4657,1962-10-02,0.0
4658,1962-10-03,0.0
4659,1962-10-04,0.0
4660,1962-10-05,0.0
4661,1962-10-06,0.0
4662,1962-10-07,0.0
4663,1962-10-08,0.0
4664,1962-10-09,0.054153514441405794
4665,1962-10-10,0.0
4666,1962-10-11,0.0
4667,1962-10-12,0.0
4668,1962-10-13,26.580716394924313
4669,1962-10-14,54.98906088634106
4670,1962-10-15,0.0915553940242593
4671,1962-10-16,188.5690797637593
4672,1962-10-17,678.8036299229049
4673,1962-10-18,104.49553807935732
4674,1962-10-19,36.667930085777826
4675,1962-10-20,57.03133009399183
4676,1962-10-21,72.69017987824402
4677,1962-10-22,62.31318465493619
4678,1962-10-23,40.7254032000345
4679,1962-10-24,34.52996145738222
4680,1962-10-25,3.721388097208292
4681,1962-10-26,7.8183792063409
4682,1962-10-27,9.236418398196731
4683,1962-10-28,33.12587529390473
